,contractor_id,plan_name,primary_trade,ladder_use,scaffolds,confined_space,aerial_lift,cpr_training,excavation,fall_protection,investigation_prgm,fatality_2017,fatality_2018,restricted_day_17,restricted_day_18,lost_days_17,lost_days_18,recordable_17,recordable_18,work_hours_17,work_hours_18,emr_17,emr_18,flame_spark_activity,hoisting_rigging_eq,live_electrical_component,electrical_component,safety_health_program,safety_manager,emp_involvement_plan,emp_performance_evalution,osha_citation,fatality_2019,restricted_day_19,lost_days_19,recordable_19,dart_17,dart_18,dart_19,days_away_cases_17,days_away_cases_18,days_away_cases_19
156,157,1,227,3,3,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
157,158,2,69,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
158,159,1,227,3,3,1,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
159,160,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,2320,2510,1,1,3,3,3,3,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0
160,161,1,227,3,3,3,3,3,3,2,2,0,0,25,25,31,0,5,10,398818,482094,0,0,3,3,3,3,2,2,2,2,1,0,141,2,11,4,5,8,0,0,0
161,162,1,68,3,3,1,3,3,1,2,2,0,0,0,0,0,0,2,2,63526,90228,1,0,1,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
162,163,1,227,3,3,1,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
163,164,1,98,3,3,1,1,3,1,2,2,0,0,0,0,240,200,2,7,357844,469810,0,1,3,1,1,3,2,1,2,2,2,0,83,275,16,2,5,15,0,0,0
164,165,0,227,3,3,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0
165,166,1,66,3,3,3,3,3,3,2,2,0,0,0,0,0,0,2,2,102951,146575,1,1,1,1,1,1,2,1,2,2,1,0,0,3,4,0,0,1,0,0,0
166,167,1,227,3,3,3,1,3,3,2,2,0,0,0,0,0,0,0,0,35661,31980,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
167,168,1,227,3,3,3,3,1,1,2,2,0,0,5,5,10,0,3,0,188185,267121,0,0,1,3,3,3,2,2,2,1,1,0,0,0,0,3,0,0,0,0,0
168,169,1,49,3,1,3,3,3,3,2,2,0,0,0,0,101,178,2,3,246787,256398,0,0,3,3,1,3,1,2,2,2,1,0,10,0,1,1,2,1,0,0,0
169,170,1,227,3,3,1,3,3,2,2,2,0,0,0,0,137,2,1,1,400000,40640,0,1,1,3,1,3,2,2,2,2,1,0,0,185,1,1,1,1,0,0,0
170,171,1,227,3,1,1,1,1,1,2,2,0,0,0,0,0,134,0,2,19217,18513,0,0,1,3,1,1,2,2,1,1,1,0,0,3,1,0,2,1,0,0,0
171,172,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,125128,121287,0,0,3,3,3,3,2,2,2,2,1,0,0,41,1,0,0,1,0,0,0
172,173,1,138,3,3,3,3,3,3,2,2,0,0,0,0,0,7,2,2,260190,432080,0,0,3,3,1,3,2,2,2,2,1,0,67,244,3,0,1,3,0,0,0
173,174,1,227,3,1,3,3,3,1,2,2,0,0,0,0,62,23,1,2,210756,267138,1,0,1,1,1,3,2,1,2,2,2,0,0,6,2,1,2,1,0,0,0
174,175,1,97,3,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
175,176,1,227,3,3,3,3,3,3,2,2,0,0,18,18,40,0,3,4,100290,96110,0,0,3,3,3,3,2,1,2,2,1,0,11,0,3,2,3,1,0,0,0
176,177,1,69,3,3,3,3,3,3,2,2,0,0,185,185,339,532,19,14,4946423,5966573,0,0,3,1,1,3,2,2,2,2,1,0,148,189,19,17,12,10,0,0,0
177,178,1,219,3,3,1,3,3,1,2,2,0,0,0,0,0,3,0,1,70483,69938,0,0,3,3,3,3,2,2,2,2,1,0,0,5,1,0,1,1,0,0,0
178,179,1,154,3,3,3,3,3,1,2,2,0,0,0,0,55,50,3,3,317827,420910,0,0,3,3,1,3,2,1,2,2,1,0,0,366,4,3,3,3,0,0,0
179,180,1,98,3,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,10833,19826,0,0,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
180,181,1,227,3,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
181,182,1,238,3,3,3,3,3,2,2,2,0,0,0,0,179,79,5,10,246210,220420,0,0,2,3,2,2,2,1,2,1,1,0,0,88,5,1,3,2,0,0,0
182,183,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
183,184,1,255,3,3,3,3,3,1,2,2,0,0,490,490,89,44,16,14,660370,543963,0,1,3,3,1,3,2,2,2,2,1,0,222,368,23,16,5,21,0,0,0
184,185,1,143,3,1,1,1,3,1,2,2,0,0,0,0,0,0,0,0,30883,34481,0,1,1,3,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
185,186,1,67,3,3,1,3,3,2,2,2,0,0,0,0,0,0,0,0,37881,0,0,0,3,3,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
186,187,2,74,3,3,1,3,3,1,2,2,0,0,0,0,0,0,0,0,15857,13399,0,0,1,1,3,3,2,2,2,2,1,0,14,0,1,0,0,1,0,0,0
187,188,1,74,3,3,3,3,3,3,2,2,0,0,16,16,180,0,3,1,396172,381004,0,0,3,3,3,3,2,2,2,2,1,0,6,95,1,3,1,1,0,0,0
188,189,2,227,3,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,18830,19957,0,0,1,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
189,190,1,227,3,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
190,191,1,227,3,3,3,3,1,1,2,2,0,0,0,0,1,6,4,3,98236,94756,1,1,3,3,1,1,2,2,2,1,1,0,0,184,3,1,1,2,0,0,0
191,192,1,227,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
192,193,0,227,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
193,194,1,69,3,3,3,3,3,3,2,2,0,0,0,0,243,0,2,0,198393,131690,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,2,0,0,0,0,0
194,195,1,227,3,3,3,3,1,3,2,2,0,0,4,4,235,354,11,10,1168509,1322224,1,0,3,3,3,3,2,2,2,2,1,0,43,218,12,8,7,9,0,0,0
195,196,1,227,3,3,2,3,3,1,2,2,0,0,0,0,0,0,0,0,37353,50875,0,0,1,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
196,197,1,227,3,3,1,3,3,1,2,2,0,0,0,0,44,0,1,0,48419,57200,0,0,3,3,1,1,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0
197,198,1,17,3,3,3,3,3,3,2,2,0,0,51,51,128,5,2,2,616224,806146,0,0,3,3,3,3,2,2,2,2,1,0,0,85,3,2,2,3,0,0,0
198,199,1,227,3,1,3,3,3,1,2,2,0,0,0,0,0,0,0,0,29073,30082,0,0,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
199,200,1,322,3,3,3,3,3,1,2,2,0,0,24,24,422,59,11,5,320600,262100,0,1,3,3,1,1,2,2,2,2,1,0,20,348,3,6,4,3,0,0,0
200,201,2,154,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,4160,4160,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
201,202,1,227,3,1,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
202,203,1,68,3,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,27040,29000,0,0,1,1,1,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
203,204,1,69,3,3,1,3,3,1,2,2,0,0,0,0,1,2,1,1,113245,135107,0,0,1,1,1,3,2,1,2,1,1,0,0,0,0,1,1,0,0,0,0
204,205,1,164,3,3,2,3,3,3,2,2,0,0,0,0,0,0,0,0,31923,34691,1,1,3,3,2,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
205,206,1,210,3,3,3,3,3,3,2,2,0,0,5,5,2,187,5,5,177138,179712,0,0,1,3,1,3,2,2,2,2,1,0,0,422,6,4,4,3,0,0,0
206,207,1,227,3,3,3,3,3,1,2,1,0,0,0,0,301,0,3,0,31000,33860,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,3,0,0,0,0,0
207,208,1,80,3,3,3,3,3,3,2,2,0,1,8,8,235,393,7,4,810484,820401,0,1,3,3,1,3,2,2,2,2,1,0,7,217,3,5,3,3,0,0,0
208,209,0,227,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
209,210,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
210,211,1,95,3,3,1,3,3,1,2,2,0,0,724,724,996,1015,28,41,1795270,2107953,0,0,3,3,1,3,2,2,2,2,1,0,521,1069,41,26,33,37,0,0,0
211,212,1,44,3,3,3,3,3,3,2,2,0,0,151,151,0,0,2,1,32566,44468,0,1,3,3,3,3,2,1,1,1,1,0,0,0,1,2,0,0,0,0,0
212,213,1,97,3,1,1,3,3,1,2,2,0,0,0,0,0,0,0,0,34844,46492,0,0,3,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
213,214,1,76,3,3,3,3,1,3,2,2,0,0,0,0,3,159,1,2,125934,169921,0,0,1,3,3,3,2,2,2,2,1,0,0,0,0,1,2,0,0,0,0
214,215,1,227,3,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,51500,71400,1,0,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
215,216,1,95,3,3,2,3,3,1,2,2,0,0,0,0,1,21,1,2,127281,166182,0,0,3,3,1,3,2,1,1,2,1,0,16,676,11,1,1,8,0,0,0
216,217,1,74,3,3,3,3,1,1,2,2,0,0,0,0,0,0,0,0,49485,64873,1,1,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
217,218,1,72,3,3,3,3,3,3,2,2,0,0,0,0,9,0,1,1,99618,91474,0,0,3,3,1,3,2,1,2,2,1,0,0,27,3,1,0,2,0,0,0
218,219,1,227,3,3,2,3,1,2,2,2,0,0,0,0,0,0,0,0,87604,118482,0,0,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
219,220,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,221,1,227,3,1,3,1,3,3,2,2,0,0,0,0,0,5,0,1,48461,43727,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0
221,222,1,227,3,3,3,3,1,3,2,2,0,0,0,0,343,0,2,1,80353,76670,1,0,3,3,3,3,2,1,2,2,1,0,0,0,0,2,1,0,0,0,0
222,223,1,66,3,3,3,3,1,3,2,2,0,0,558,558,98,12,25,18,656017,636505,0,0,3,3,3,3,2,1,2,2,1,0,157,32,17,18,12,13,0,0,0
223,224,1,227,3,3,3,3,3,3,2,2,0,0,0,0,105,0,4,5,482429,1209856,0,0,3,3,3,3,2,2,2,2,1,0,163,0,5,1,2,1,0,0,0
224,225,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,226,2,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
226,227,1,227,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
227,228,1,69,3,3,2,3,1,1,2,2,0,0,0,0,0,0,0,1,66744,108439,1,0,1,3,1,3,2,2,2,2,1,0,0,70,2,0,0,2,0,0,0
228,229,1,227,3,3,2,3,3,2,2,2,0,0,0,0,0,0,0,0,44941,0,1,0,3,3,2,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
229,230,1,74,3,3,3,3,3,3,2,2,0,0,33,33,0,0,3,5,557110,553531,0,0,3,3,1,3,2,2,2,2,2,0,150,15,2,2,2,1,0,0,0
230,231,1,227,3,3,1,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0
231,232,1,66,3,3,3,3,3,3,2,2,0,0,0,0,0,177,4,5,305702,323340,0,0,3,3,1,3,2,2,2,2,1,0,2,0,5,0,4,1,0,0,0
232,233,1,227,3,3,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
233,234,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,55,0,2,69079,117048,0,0,3,3,3,3,2,2,2,2,1,0,0,0,2,0,1,0,0,0,0
234,235,2,227,3,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
235,236,1,227,3,3,3,3,3,3,2,2,0,0,0,0,12,0,3,1,2216358,1915327,0,0,1,1,3,3,2,2,2,2,1,0,0,141,2,2,0,2,0,0,0
236,237,2,74,3,3,3,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
237,238,2,227,3,3,3,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
238,239,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,20382,27751,0,0,1,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
239,240,1,85,3,3,3,3,3,1,2,2,0,0,0,0,0,69,1,2,101034,79082,1,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0
240,241,1,227,3,3,1,3,1,1,2,2,0,0,0,0,568,532,8,13,713950,708615,0,0,3,3,1,1,2,2,2,2,1,0,8,551,11,6,9,10,0,0,0
241,242,1,76,3,3,3,3,3,3,2,2,0,0,0,0,32,0,2,0,175381,154854,0,1,1,3,3,3,2,2,2,2,1,0,0,0,0,2,0,0,0,0,0
242,243,1,69,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
243,244,1,143,3,3,1,3,3,1,2,2,0,0,0,0,0,61,1,4,36937,91495,0,0,1,1,1,1,2,1,2,1,1,0,0,84,2,0,1,2,0,0,0
244,245,0,74,3,2,2,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
245,246,1,227,3,3,2,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
246,247,1,227,3,3,1,3,1,1,2,2,0,0,0,0,811,437,8,8,414033,617260,0,0,3,3,1,1,2,2,2,1,2,0,0,0,0,8,6,0,0,0,0
247,248,1,227,3,3,3,3,3,3,2,2,0,0,849,849,131,167,21,26,1967522,2109607,0,0,3,3,3,3,2,2,2,2,1,0,739,70,19,15,16,11,0,0,0
248,249,1,164,3,3,3,3,3,3,2,2,0,0,0,0,0,0,1,2,271139,308285,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
249,250,0,164,3,3,1,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
250,251,1,227,3,3,3,3,3,1,2,2,0,0,20,20,42,9,7,5,419504,461643,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,3,2,0,0,0,0
251,252,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
252,253,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
253,254,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,9,0,2,317086,288787,0,0,1,3,3,3,2,2,2,2,1,0,0,0,1,0,2,0,0,0,0
254,255,0,227,3,2,2,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
255,256,1,224,3,3,1,3,1,1,2,2,0,0,0,0,0,0,2,1,40311,44244,1,1,3,3,1,1,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0
256,257,1,227,3,3,2,3,1,2,2,2,0,0,0,0,0,0,0,0,58189,46243,0,0,3,3,3,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
257,258,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,2,0,1,581003,695278,0,0,3,3,3,3,2,2,2,2,1,0,0,2,1,0,0,0,0,0,0
258,259,1,227,3,3,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
259,260,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,1,3,2275230,2398858,0,0,1,1,3,3,2,1,2,2,1,0,0,0,3,0,0,0,0,0,0
260,261,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,518371,665519,0,0,3,3,3,3,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0
261,262,1,76,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
262,263,1,227,3,3,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
263,264,1,227,3,3,3,3,1,1,2,1,0,0,0,0,0,0,0,0,29162,29098,0,0,3,3,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
264,265,2,227,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
265,266,1,80,3,1,3,1,3,2,2,2,0,0,40,40,0,5,3,6,152544,187694,0,0,1,3,1,1,2,1,2,2,1,0,0,85,3,1,5,2,0,0,0
266,267,1,70,3,3,3,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
267,268,1,120,3,1,3,3,3,3,2,2,0,0,0,0,0,0,4,2,1264439,1271795,0,0,1,1,1,3,2,2,2,1,1,0,23,3,5,0,2,2,0,0,0
268,269,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
269,270,1,227,3,3,3,3,1,1,2,1,0,0,0,0,0,157,0,2,63042,70937,0,0,2,2,2,3,2,1,2,2,1,0,0,0,0,0,2,0,0,0,0
270,271,0,227,3,3,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
271,272,1,164,3,3,3,3,3,3,2,2,0,0,4,4,1,94,6,7,1707879,1565352,0,0,3,3,3,3,2,2,2,2,1,0,208,3,6,5,6,4,0,0,0
272,273,1,227,3,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
273,274,1,227,3,3,3,3,3,3,2,2,0,0,0,0,141,0,3,2,133776,136028,0,0,3,2,1,3,2,2,2,2,1,0,0,0,0,2,0,0,0,0,0
274,275,1,227,3,3,3,3,1,3,2,2,0,0,5,5,0,0,2,0,26347,23801,0,0,3,3,1,1,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0
275,276,1,227,3,3,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
276,277,1,227,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,0,141901,143299,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
277,278,1,227,1,1,1,1,3,1,2,2,0,0,31,31,0,11,1,1,728361,791593,0,0,1,1,1,1,2,2,2,2,1,0,0,0,0,1,1,0,0,0,0
278,279,1,227,3,3,3,3,1,1,2,2,0,0,0,0,0,11,1,3,27125,23666,0,0,3,3,1,1,2,1,2,2,1,0,0,0,0,0,3,0,0,0,0
279,280,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
280,281,1,278,3,3,1,3,3,2,2,2,0,0,20,20,47,261,20,13,441573,449908,1,0,1,3,1,1,2,2,2,2,1,0,145,514,20,10,9,16,0,0,0
281,282,0,76,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
282,283,1,69,3,1,3,3,3,1,2,2,0,0,1,1,0,0,1,0,46540,53119,0,0,3,1,1,1,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0
283,284,1,66,3,1,1,1,3,1,2,2,0,0,0,0,26,19,2,1,53528,59117,0,0,1,1,1,2,2,1,2,2,1,0,0,91,1,2,1,1,0,0,0
284,285,0,227,3,3,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
285,286,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,180,0,1,117931,173386,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,1,0,0,0,0
286,287,1,227,3,3,3,3,3,3,2,2,0,0,490,490,108,197,17,18,2834421,3036445,0,0,3,3,3,3,2,2,2,2,1,0,712,126,22,12,11,13,0,0,0
287,288,1,66,3,3,1,3,3,1,2,2,0,0,44,44,12,78,3,7,872308,781881,0,0,1,1,3,3,2,1,2,2,1,0,129,14,8,2,7,5,0,0,0
288,289,1,164,3,3,3,3,3,3,2,2,0,0,0,0,0,0,4,1,229949,249125,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
289,290,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,4,83084,181652,0,0,1,2,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
290,291,1,74,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,59948,0,1,0,2,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
291,292,1,227,3,3,3,3,3,3,2,2,0,0,68,68,95,246,10,11,1204340,1312046,0,0,3,3,3,3,2,2,2,2,1,0,46,326,9,3,4,5,0,0,0
292,293,1,120,3,1,3,3,3,3,2,2,0,0,21,21,0,5,5,6,2326834,2436027,0,0,1,1,3,3,2,2,2,2,1,0,0,0,3,2,2,0,0,0,0
293,294,1,227,3,3,3,3,3,2,2,2,0,0,2,2,0,0,1,0,251825,203005,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0
294,295,1,227,3,3,2,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
295,296,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
296,297,1,227,3,3,2,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
297,298,1,227,3,3,3,3,3,3,2,2,0,0,0,0,3,144,9,3,6858321,6009344,0,0,3,3,3,3,2,2,2,2,1,0,459,1382,97,1,2,30,0,0,0
298,299,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,1,1,268814,292175,0,0,3,3,3,3,2,2,2,2,1,0,88,365,11,0,0,3,0,0,0
299,300,1,227,3,1,1,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
300,301,1,76,3,3,3,3,3,3,2,2,0,0,326,326,359,0,23,0,607414,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,18,0,0,0,0,0
301,302,0,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
302,303,1,227,3,3,3,3,3,3,2,2,0,0,2418,2418,844,1261,194,109,54784755,42032978,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,83,52,0,0,0,0
303,304,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,168133,297268,0,0,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
304,305,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,69277,92361,0,0,3,3,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
305,306,1,227,3,3,3,3,3,3,2,2,0,0,63,63,0,0,4,4,312352,434096,0,0,3,3,3,3,2,2,2,2,1,0,221,118,4,3,3,2,0,0,0
306,307,1,227,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
307,308,1,76,3,3,3,3,3,3,2,2,0,0,8,8,2,2,12,12,1894349,1411720,0,0,3,3,3,3,2,2,2,1,2,0,11,0,13,10,12,11,0,0,0
308,309,1,117,3,1,3,1,3,3,2,2,0,0,0,0,0,0,5,2,1177031,1282342,0,0,1,1,1,1,2,2,2,2,1,0,0,185,7,0,0,2,0,0,0
309,310,1,227,3,3,1,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
310,311,0,227,3,3,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
311,312,1,227,3,3,2,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0
